 17500| 1.52e+03  1.79e-03  3.67e+04 -1.59e+09  2.50e-04  4.69e+02 
 17750| 1.51e+03  1.77e-03  3.63e+04 -1.59e+09  2.50e-04  4.76e+02 
 18000| 1.50e+03  1.75e-03  3.59e+04 -1.58e+09  2.50e-04  4.84e+02 
 18250| 1.49e+03  1.73e-03  3.56e+04 -1.58e+09  2.50e-04  4.92e+02 
 18500| 1.48e+03  1.72e-03  3.52e+04 -1.58e+09  2.50e-04  5.00e+02 
 18750| 1.47e+03  1.70e-03  3.48e+04 -1.57e+09  2.50e-04  5.08e+02 
 19000| 1.46e+03  1.68e-03  3.45e+04 -1.57e+09  2.50e-04  5.17e+02 
 19250| 1.45e+03  1.66e-03  3.41e+04 -1.56e+09  2.50e-04  5.24e+02 
 19500| 1.44e+03  1.65e-03  3.38e+04 -1.56e+09  2.50e-04  5.31e+02 
 19750| 1.42e+03  1.63e-03  3.35e+04 -1.56e+09  2.50e-04  5.39e+02 
 20000| 1.41e+03  1.62e-03  3.31e+04 -1.55e+09  2.50e-04  5.47e+02 
 20250| 1.40e+03  1.60e-03  3.28e+04 -1.55e+09  2.50e-04  5.55e+02 
 20500| 1.39e+03  1.59e-03  3.25e+04 -1.55e+09  2.50e-04  5.64e+02 
 20750| 1.39e+03  1.57e-03  3.22e+04 -1.54e+09  2.50e-04  5.71e+02 
 21000| 1.38e+03  1.56e-03  3.19e+04 -1.54e+09  2.50e-04  5.77e+02 
 21250| 1.37e+03  1.55e-03  3.16e+04 -1.54e+09  2.50e-04  5.85e+02 
 21500| 1.36e+03  1.53e-03  3.13e+04 -1.53e+09  2.50e-04  5.92e+02 
 21750| 1.35e+03  1.52e-03  3.10e+04 -1.53e+09  2.50e-04  5.99e+02 
 22000| 1.34e+03  1.51e-03  3.07e+04 -1.53e+09  2.50e-04  6.06e+02 
 22250| 1.33e+03  1.49e-03  3.04e+04 -1.52e+09  2.50e-04  6.15e+02 
 22500| 1.32e+03  1.48e-03  3.01e+04 -1.52e+09  2.50e-04  6.24e+02 
 22750| 1.31e+03  1.47e-03  2.98e+04 -1.52e+09  2.50e-04  6.33e+02 
 23000| 1.30e+03  1.45e-03  2.96e+04 -1.51e+09  2.50e-04  6.43e+02 
 23250| 1.29e+03  1.44e-03  2.93e+04 -1.51e+09  2.50e-04  6.53e+02 
 23500| 1.29e+03  1.43e-03  2.90e+04 -1.51e+09  2.50e-04  6.60e+02 
 23750| 1.28e+03  1.42e-03  2.88e+04 -1.50e+09  2.50e-04  6.67e+02 
 24000| 1.27e+03  1.40e-03  2.85e+04 -1.50e+09  2.50e-04  6.74e+02 
 24250| 1.26e+03  1.39e-03  2.83e+04 -1.50e+09  2.50e-04  6.83e+02 
 24500| 1.25e+03  1.38e-03  2.80e+04 -1.49e+09  2.50e-04  6.90e+02 
 24750| 1.24e+03  1.37e-03  2.78e+04 -1.49e+09  2.50e-04  6.98e+02 
 25000| 1.24e+03  1.35e-03  2.75e+04 -1.49e+09  2.50e-04  7.06e+02 
 25250| 1.23e+03  1.34e-03  2.73e+04 -1.48e+09  2.50e-04  7.12e+02 
 25500| 1.22e+03  1.33e-03  2.70e+04 -1.48e+09  2.50e-04  7.18e+02 
 25750| 1.21e+03  1.32e-03  2.68e+04 -1.48e+09  2.50e-04  7.25e+02 
 26000| 1.21e+03  1.31e-03  2.66e+04 -1.48e+09  2.50e-04  7.32e+02 
 26250| 1.20e+03  1.30e-03  2.63e+04 -1.47e+09  2.50e-04  7.37e+02 
 26500| 1.19e+03  1.29e-03  2.61e+04 -1.47e+09  2.50e-04  7.42e+02 
 26750| 1.18e+03  1.28e-03  2.59e+04 -1.47e+09  2.50e-04  7.49e+02 
 27000| 1.18e+03  1.27e-03  2.57e+04 -1.46e+09  2.50e-04  7.55e+02 
 27250| 1.17e+03  1.26e-03  2.55e+04 -1.46e+09  2.50e-04  7.61e+02 
 27500| 1.16e+03  1.25e-03  2.52e+04 -1.46e+09  2.50e-04  7.66e+02 
 27750| 1.15e+03  1.24e-03  2.50e+04 -1.46e+09  2.50e-04  7.71e+02 
 28000| 1.15e+03  1.23e-03  2.48e+04 -1.45e+09  2.50e-04  7.76e+02 
 28250| 1.14e+03  1.22e-03  2.46e+04 -1.45e+09  2.50e-04  7.81e+02 
 28500| 1.13e+03  1.21e-03  2.44e+04 -1.45e+09  2.50e-04  7.87e+02 
 28750| 1.13e+03  1.20e-03  2.42e+04 -1.44e+09  2.50e-04  7.93e+02 
 29000| 1.12e+03  1.19e-03  2.40e+04 -1.44e+09  2.50e-04  7.99e+02 
 29250| 1.11e+03  1.17e-03  2.38e+04 -1.44e+09  2.50e-04  8.04e+02 
 29500| 1.11e+03  1.17e-03  2.36e+04 -1.44e+09  2.50e-04  8.10e+02 
 29750| 1.10e+03  1.16e-03  2.34e+04 -1.43e+09  2.50e-04  8.16e+02 
 30000| 1.09e+03  1.15e-03  2.32e+04 -1.43e+09  2.50e-04  8.22e+02 
 30250| 1.09e+03  1.14e-03  2.31e+04 -1.43e+09  2.50e-04  8.29e+02 
 30500| 1.08e+03  1.13e-03  2.29e+04 -1.43e+09  2.50e-04  8.35e+02 
 30750| 1.07e+03  1.12e-03  2.27e+04 -1.42e+09  2.50e-04  8.42e+02 
 31000| 1.07e+03  1.11e-03  2.25e+04 -1.42e+09  2.50e-04  8.49e+02 
 31250| 1.06e+03  1.11e-03  2.23e+04 -1.42e+09  2.50e-04  8.56e+02 
 31500| 1.06e+03  1.10e-03  2.22e+04 -1.42e+09  2.50e-04  8.62e+02 
 31750| 1.05e+03  1.09e-03  2.20e+04 -1.41e+09  2.50e-04  8.69e+02 
 32000| 1.04e+03  1.08e-03  2.18e+04 -1.41e+09  2.50e-04  8.74e+02 
 32250| 1.04e+03  1.08e-03  2.16e+04 -1.41e+09  2.50e-04  8.79e+02 
 32500| 1.03e+03  1.07e-03  2.15e+04 -1.41e+09  2.50e-04  8.84e+02 
 32750| 1.03e+03  1.06e-03  2.13e+04 -1.40e+09  2.50e-04  8.91e+02 
 33000| 1.02e+03  1.06e-03  2.11e+04 -1.40e+09  2.50e-04  8.96e+02 
 33250| 1.01e+03  1.05e-03  2.10e+04 -1.40e+09  2.50e-04  9.03e+02 
 33500| 1.01e+03  1.04e-03  2.08e+04 -1.40e+09  2.50e-04  9.09e+02 
 33750| 1.00e+03  1.04e-03  2.07e+04 -1.39e+09  2.50e-04  9.16e+02 
 34000| 9.98e+02  1.03e-03  2.05e+04 -1.39e+09  2.50e-04  9.22e+02 
 34250| 9.92e+02  1.02e-03  2.04e+04 -1.39e+09  2.50e-04  9.27e+02 
 34500| 9.87e+02  1.02e-03  2.02e+04 -1.39e+09  2.50e-04  9.32e+02 
 34750| 9.81e+02  1.01e-03  2.00e+04 -1.38e+09  2.50e-04  9.37e+02 
 35000| 9.76e+02  1.00e-03  1.99e+04 -1.38e+09  2.50e-04  9.43e+02 
 35250| 9.70e+02  9.97e-04  1.97e+04 -1.38e+09  2.50e-04  9.49e+02 
 35500| 9.65e+02  9.90e-04  1.96e+04 -1.38e+09  2.50e-04  9.56e+02 
 35750| 9.60e+02  9.84e-04  1.95e+04 -1.37e+09  2.50e-04  9.63e+02 
 36000| 9.55e+02  9.77e-04  1.93e+04 -1.37e+09  2.50e-04  9.69e+02 
 36250| 9.49e+02  9.71e-04  1.92e+04 -1.37e+09  2.50e-04  9.75e+02 
 36500| 9.44e+02  9.65e-04  1.90e+04 -1.37e+09  2.50e-04  9.80e+02 
 36750| 9.39e+02  9.58e-04  1.89e+04 -1.36e+09  2.50e-04  9.86e+02 
 37000| 9.34e+02  9.52e-04  1.87e+04 -1.36e+09  2.50e-04  9.91e+02 
 37250| 9.29e+02  9.46e-04  1.86e+04 -1.36e+09  2.50e-04  9.96e+02 
 37500| 9.24e+02  9.39e-04  1.85e+04 -1.36e+09  2.50e-04  1.00e+03 
 37750| 9.19e+02  9.33e-04  1.83e+04 -1.36e+09  2.50e-04  1.01e+03 
 38000| 9.14e+02  9.26e-04  1.82e+04 -1.35e+09  2.50e-04  1.01e+03 
 38250| 9.09e+02  9.20e-04  1.81e+04 -1.35e+09  2.50e-04  1.02e+03 
 38500| 9.05e+02  9.14e-04  1.79e+04 -1.35e+09  2.50e-04  1.02e+03 
 38750| 9.00e+02  9.07e-04  1.78e+04 -1.35e+09  2.50e-04  1.03e+03 
 39000| 8.95e+02  9.01e-04  1.77e+04 -1.35e+09  2.50e-04  1.04e+03 
 39250| 8.90e+02  8.95e-04  1.75e+04 -1.34e+09  2.50e-04  1.04e+03 
 39500| 8.86e+02  8.89e-04  1.74e+04 -1.34e+09  2.50e-04  1.05e+03 
 39750| 8.81e+02  8.83e-04  1.73e+04 -1.34e+09  2.50e-04  1.06e+03 
 40000| 8.76e+02  8.77e-04  1.72e+04 -1.34e+09  2.50e-04  1.06e+03 
 40250| 8.72e+02  8.71e-04  1.70e+04 -1.33e+09  2.50e-04  1.07e+03 
 40500| 8.67e+02  8.65e-04  1.69e+04 -1.33e+09  2.50e-04  1.07e+03 
 40750| 8.63e+02  8.59e-04  1.68e+04 -1.33e+09  2.50e-04  1.08e+03 
 41000| 8.58e+02  8.53e-04  1.67e+04 -1.33e+09  2.50e-04  1.09e+03 
 41250| 8.54e+02  8.47e-04  1.66e+04 -1.33e+09  2.50e-04  1.09e+03 
 41500| 8.50e+02  8.41e-04  1.64e+04 -1.32e+09  2.50e-04  1.10e+03 
 41750| 8.45e+02  8.35e-04  1.63e+04 -1.32e+09  2.50e-04  1.10e+03 
 42000| 8.41e+02  8.29e-04  1.62e+04 -1.32e+09  2.50e-04  1.11e+03 
 42250| 8.37e+02  8.24e-04  1.61e+04 -1.32e+09  2.50e-04  1.11e+03 
 42500| 8.32e+02  8.18e-04  1.60e+04 -1.32e+09  2.50e-04  1.12e+03 
 42750| 8.28e+02  8.12e-04  1.58e+04 -1.31e+09  2.50e-04  1.13e+03 
 43000| 8.24e+02  8.06e-04  1.57e+04 -1.31e+09  2.50e-04  1.13e+03 
 43250| 8.20e+02  8.01e-04  1.56e+04 -1.31e+09  2.50e-04  1.14e+03 
 43500| 8.16e+02  7.95e-04  1.55e+04 -1.31e+09  2.50e-04  1.15e+03 
 43750| 8.12e+02  7.90e-04  1.54e+04 -1.31e+09  2.50e-04  1.15e+03 
 44000| 8.08e+02  7.84e-04  1.53e+04 -1.30e+09  2.50e-04  1.16e+03 
 44250| 8.03e+02  7.79e-04  1.52e+04 -1.30e+09  2.50e-04  1.16e+03 
 44500| 7.99e+02  7.74e-04  1.51e+04 -1.30e+09  2.50e-04  1.17e+03 
 44750| 7.95e+02  7.68e-04  1.50e+04 -1.30e+09  2.50e-04  1.17e+03 
 45000| 7.91e+02  7.63e-04  1.49e+04 -1.30e+09  2.50e-04  1.18e+03 
 45250| 7.88e+02  7.58e-04  1.48e+04 -1.29e+09  2.50e-04  1.18e+03 
 45500| 7.84e+02  7.52e-04  1.46e+04 -1.29e+09  2.50e-04  1.19e+03 
 45750| 7.80e+02  7.47e-04  1.46e+04 -1.29e+09  2.50e-04  1.19e+03 
 46000| 7.76e+02  7.42e-04  1.44e+04 -1.29e+09  2.50e-04  1.20e+03 
 46250| 7.72e+02  7.36e-04  1.43e+04 -1.29e+09  2.50e-04  1.21e+03 
 46500| 7.68e+02  7.32e-04  1.42e+04 -1.29e+09  2.50e-04  1.21e+03 
 46750| 7.64e+02  7.27e-04  1.41e+04 -1.28e+09  2.50e-04  1.22e+03 
 47000| 7.61e+02  7.22e-04  1.40e+04 -1.28e+09  2.50e-04  1.22e+03 
 47250| 7.57e+02  7.17e-04  1.39e+04 -1.28e+09  2.50e-04  1.23e+03 
 47500| 7.53e+02  7.12e-04  1.38e+04 -1.28e+09  2.50e-04  1.24e+03 
 47750| 7.50e+02  7.07e-04  1.37e+04 -1.28e+09  2.50e-04  1.25e+03 
 48000| 7.46e+02  7.02e-04  1.37e+04 -1.27e+09  2.50e-04  1.25e+03 
 48250| 7.42e+02  6.97e-04  1.36e+04 -1.27e+09  2.50e-04  1.26e+03 
 48500| 7.39e+02  6.92e-04  1.35e+04 -1.27e+09  2.50e-04  1.27e+03 
 48750| 7.35e+02  6.88e-04  1.34e+04 -1.27e+09  2.50e-04  1.27e+03 
 49000| 7.32e+02  6.83e-04  1.33e+04 -1.27e+09  2.50e-04  1.28e+03 
 49250| 7.28e+02  6.78e-04  1.32e+04 -1.27e+09  2.50e-04  1.28e+03 
 49500| 7.24e+02  6.74e-04  1.31e+04 -1.26e+09  2.50e-04  1.29e+03 
 49750| 7.21e+02  6.69e-04  1.30e+04 -1.26e+09  2.50e-04  1.30e+03 
 50000| 7.17e+02  6.65e-04  1.29e+04 -1.26e+09  2.50e-04  1.30e+03 
 50250| 7.14e+02  6.61e-04  1.28e+04 -1.26e+09  2.50e-04  1.31e+03 
 50500| 7.11e+02  6.56e-04  1.27e+04 -1.26e+09  2.50e-04  1.31e+03 
 50750| 7.07e+02  6.52e-04  1.26e+04 -1.26e+09  2.50e-04  1.32e+03 
 51000| 7.04e+02  6.47e-04  1.25e+04 -1.25e+09  2.50e-04  1.32e+03 
 51250| 7.00e+02  6.43e-04  1.25e+04 -1.25e+09  2.50e-04  1.33e+03 
 51500| 6.97e+02  6.38e-04  1.24e+04 -1.25e+09  2.50e-04  1.33e+03 
 51750| 6.94e+02  6.34e-04  1.23e+04 -1.25e+09  2.50e-04  1.34e+03 
 52000| 6.90e+02  6.30e-04  1.22e+04 -1.25e+09  2.50e-04  1.34e+03 
 52250| 6.87e+02  6.26e-04  1.21e+04 -1.25e+09  2.50e-04  1.35e+03 
 52500| 6.84e+02  6.22e-04  1.20e+04 -1.24e+09  2.50e-04  1.35e+03 
 52750| 6.81e+02  6.17e-04  1.19e+04 -1.24e+09  2.50e-04  1.36e+03 
 53000| 6.77e+02  6.13e-04  1.18e+04 -1.24e+09  2.50e-04  1.36e+03 
 53250| 6.74e+02  6.09e-04  1.18e+04 -1.24e+09  2.50e-04  1.37e+03 
 53500| 6.71e+02  6.05e-04  1.17e+04 -1.24e+09  2.50e-04  1.37e+03 
 53750| 6.68e+02  6.01e-04  1.16e+04 -1.24e+09  2.50e-04  1.38e+03 
 54000| 6.65e+02  5.97e-04  1.15e+04 -1.23e+09  2.50e-04  1.38e+03 
 54250| 6.61e+02  5.93e-04  1.14e+04 -1.23e+09  2.50e-04  1.39e+03 
 54500| 6.58e+02  5.90e-04  1.13e+04 -1.23e+09  2.50e-04  1.39e+03 
 54750| 6.55e+02  5.86e-04  1.13e+04 -1.23e+09  2.50e-04  1.40e+03 
 55000| 6.52e+02  5.82e-04  1.12e+04 -1.23e+09  2.50e-04  1.40e+03 
 55250| 6.49e+02  5.79e-04  1.11e+04 -1.23e+09  2.50e-04  1.41e+03 
 55500| 6.46e+02  5.75e-04  1.10e+04 -1.23e+09  2.50e-04  1.41e+03 
 55750| 6.43e+02  5.71e-04  1.10e+04 -1.22e+09  2.50e-04  1.42e+03 
 56000| 6.40e+02  5.67e-04  1.09e+04 -1.22e+09  2.50e-04  1.42e+03 
 56250| 6.37e+02  5.64e-04  1.08e+04 -1.22e+09  2.50e-04  1.43e+03 
 56500| 6.34e+02  5.60e-04  1.07e+04 -1.22e+09  2.50e-04  1.43e+03 
 56750| 6.31e+02  5.56e-04  1.06e+04 -1.22e+09  2.50e-04  1.44e+03 
 57000| 6.28e+02  5.53e-04  1.06e+04 -1.22e+09  2.50e-04  1.44e+03 
 57250| 6.25e+02  5.49e-04  1.05e+04 -1.21e+09  2.50e-04  1.45e+03 
 57500| 6.22e+02  5.46e-04  1.04e+04 -1.21e+09  2.50e-04  1.45e+03 
 57750| 6.19e+02  5.42e-04  1.03e+04 -1.21e+09  2.50e-04  1.46e+03 
 58000| 6.16e+02  5.38e-04  1.03e+04 -1.21e+09  2.50e-04  1.46e+03 
 58250| 6.13e+02  5.35e-04  1.02e+04 -1.21e+09  2.50e-04  1.47e+03 
 58500| 6.11e+02  5.32e-04  1.01e+04 -1.21e+09  2.50e-04  1.47e+03 
 58750| 6.08e+02  5.28e-04  1.00e+04 -1.21e+09  2.50e-04  1.48e+03 
 59000| 6.05e+02  5.25e-04  9.96e+03 -1.20e+09  2.50e-04  1.48e+03 
 59250| 6.02e+02  5.21e-04  9.88e+03 -1.20e+09  2.50e-04  1.49e+03 
 59500| 5.99e+02  5.18e-04  9.81e+03 -1.20e+09  2.50e-04  1.49e+03 
 59750| 5.96e+02  5.14e-04  9.74e+03 -1.20e+09  2.50e-04  1.50e+03 
 60000| 5.94e+02  5.11e-04  9.66e+03 -1.20e+09  2.50e-04  1.50e+03 
 60250| 5.91e+02  5.07e-04  9.60e+03 -1.20e+09  2.50e-04  1.51e+03 
 60500| 5.88e+02  5.04e-04  9.52e+03 -1.20e+09  2.50e-04  1.51e+03 
 60750| 5.85e+02  5.01e-04  9.45e+03 -1.19e+09  2.50e-04  1.52e+03 
 61000| 5.83e+02  4.97e-04  9.38e+03 -1.19e+09  2.50e-04  1.52e+03 
 61250| 5.80e+02  4.94e-04  9.30e+03 -1.19e+09  2.50e-04  1.53e+03 
 61500| 5.77e+02  4.90e-04  9.24e+03 -1.19e+09  2.50e-04  1.53e+03 
 61750| 5.75e+02  4.87e-04  9.17e+03 -1.19e+09  2.50e-04  1.54e+03 
 62000| 5.72e+02  4.84e-04  9.10e+03 -1.19e+09  2.50e-04  1.54e+03 
 62250| 5.69e+02  4.81e-04  9.03e+03 -1.19e+09  2.50e-04  1.55e+03 
 62500| 5.67e+02  4.77e-04  8.96e+03 -1.18e+09  2.50e-04  1.55e+03 
 62750| 5.64e+02  4.74e-04  8.89e+03 -1.18e+09  2.50e-04  1.56e+03 
 63000| 5.62e+02  4.71e-04  8.83e+03 -1.18e+09  2.50e-04  1.56e+03 
 63250| 5.59e+02  4.68e-04  8.76e+03 -1.18e+09  2.50e-04  1.57e+03 
 63500| 5.56e+02  4.64e-04  8.68e+03 -1.18e+09  2.50e-04  1.57e+03 
 63750| 5.54e+02  4.61e-04  8.62e+03 -1.18e+09  2.50e-04  1.58e+03 
 64000| 5.51e+02  4.58e-04  8.55e+03 -1.18e+09  2.50e-04  1.58e+03 
 64250| 5.49e+02  4.55e-04  8.49e+03 -1.17e+09  2.50e-04  1.58e+03 
 64500| 5.46e+02  4.52e-04  8.42e+03 -1.17e+09  2.50e-04  1.59e+03 
 64750| 5.44e+02  4.49e-04  8.35e+03 -1.17e+09  2.50e-04  1.59e+03 
 65000| 5.41e+02  4.46e-04  8.29e+03 -1.17e+09  2.50e-04  1.60e+03 
 65250| 5.39e+02  4.43e-04  8.22e+03 -1.17e+09  2.50e-04  1.60e+03 
 65500| 5.36e+02  4.40e-04  8.16e+03 -1.17e+09  2.50e-04  1.61e+03 
